from_acct_id,to_acct_id,txn_date,amount,Currency
7581423047,7798994403,2022-12-20 09:09:01.670391,74098.7,EUR
5489910521,1115238886,2022-08-12 09:09:01.670412,74655.51,EUR
8940676424,4261243857,2023-04-29 09:09:01.670424,6496.14,EUR
2244102574,8940882482,2023-01-09 09:09:01.670435,642.6,EUR
0838335736,4164203627,2023-02-01 09:09:01.670447,7269.06,EUR
8235833538,2946975586,2022-08-14 09:09:01.670459,23059.82,EUR
9940672393,6185033000,2023-03-25 09:09:01.670471,4317.65,EUR
1990986622,3055395401,2022-09-24 09:09:01.670483,47888.83,EUR
0021998500,1448444400,2022-12-14 09:09:01.670496,1331.76,EUR
7506349407,5489910521,2023-04-03 09:09:01.670506,38885.87,EUR
5065407618,5034130044,2022-11-09 09:09:01.670518,8088.56,EUR
1003121782,9430163358,2022-12-31 09:09:01.670529,53410.37,EUR
7023726947,6943391317,2022-08-12 09:09:01.670540,12168.63,EUR
7501686407,1365614335,2023-05-13 09:09:01.670552,63767.31,EUR
6413277745,3502610804,2022-08-10 09:09:01.670563,27097.46,EUR
4080234647,2537920251,2023-01-01 09:09:01.670575,54259.81,EUR
3269525605,6488475772,2022-10-20 09:09:01.670587,72769.94,EUR
0553477835,3418957848,2023-01-31 09:09:01.670599,9234.89,EUR
7651068459,8491466207,2023-06-06 09:09:01.670610,21172.05,EUR
2527888054,9043822621,2023-07-27 09:09:01.670629,87807.88,EUR
5916892740,0889372904,2023-03-23 09:09:01.670640,30047.2,EUR
9579483557,0189185546,2023-05-05 09:09:01.670652,15226.55,EUR
0123419521,5965408565,2022-10-08 09:09:01.670663,6956.3,EUR
6889728326,4336453502,2023-05-13 09:09:01.670675,15298.11,EUR
9495405190,2352001265,2023-07-27 09:09:01.670687,28126.29,EUR
6868191978,0860486124,2023-02-09 09:09:01.670698,14974.89,EUR
9821956307,8816720717,2023-07-21 09:09:01.670710,13172.7,EUR
4914393474,3944305576,2022-08-12 09:09:01.670721,3553.55,EUR
8349565387,4742468726,2023-06-14 09:09:01.670733,29824.2,EUR
4517437172,4746888977,2022-10-23 09:09:01.670745,34564.14,EUR
4877749745,6852142938,2023-06-04 09:09:01.670757,24054.05,EUR
5343992789,6729306178,2023-01-10 09:09:01.670768,23784.36,EUR
9724101835,2506643340,2022-11-15 09:09:01.670780,17402.13,EUR
4668020768,1198313725,2022-08-23 09:09:01.670791,10381.13,EUR
2546720856,3228989250,2023-08-01 09:09:01.670803,5599.34,EUR
1406794935,3389259129,2023-03-31 09:09:01.670814,38647.55,EUR
7630344432,6751352256,2023-05-17 09:09:01.670826,75685.21,EUR
4617958538,8539860340,2023-04-13 09:09:01.670837,35193.04,EUR
6488475772,8050965834,2022-09-13 09:09:01.670849,43165.27,EUR
9632647980,7972224277,2022-12-21 09:09:01.670860,14863.1,EUR
1693557021,5849200143,2022-12-01 09:09:01.670872,24714.88,EUR
3935110396,5162566720,2022-10-26 09:09:01.670884,68110.97,EUR
2400910828,4131480478,2022-11-27 09:09:01.670896,7476.56,EUR
2396584924,5877521036,2023-01-09 09:09:01.670908,26786.98,EUR
7662276968,1076537919,2023-07-14 09:09:01.670919,11375.96,EUR
9032307294,2411890029,2023-07-06 09:09:01.670931,27405.99,EUR
4465805209,3452075265,2023-03-07 09:09:01.670943,15581.77,EUR
3252119919,8500018228,2023-04-07 09:09:01.670954,30040.84,EUR
3337124691,5150636869,2022-10-08 09:09:01.670965,26757.92,EUR
0902267422,5999870397,2022-11-21 09:09:01.670976,9108.29,EUR
5470658428,1194167240,2023-01-12 09:09:01.670988,12614.01,EUR
6759164327,7294812536,2022-08-22 09:09:01.670999,1665.8,EUR
9456771834,0885610749,2023-07-31 09:09:01.671011,16330.19,EUR
2963316853,3939932748,2023-07-14 09:09:01.671024,40371.03,EUR
3781264672,7636502800,2023-02-12 09:09:01.671035,23044.27,EUR
8790669318,5773160498,2022-09-09 09:09:01.671047,13456.48,EUR
7329901713,2873362302,2022-12-26 09:09:01.671058,11487.52,EUR
3396436400,0945648621,2022-11-07 09:09:01.671070,28986.17,EUR
8174110089,7371873776,2022-09-11 09:09:01.671081,9519.47,EUR
9494020255,8771855965,2023-05-01 09:09:01.671093,14164.64,EUR
2928297708,0507931782,2022-11-23 09:09:01.671104,71124.51,EUR
7098846021,2509132831,2022-08-13 09:09:01.671115,32394.95,EUR
2767529648,8166651622,2022-11-20 09:09:01.671127,5938.84,EUR
4675422467,2472755721,2023-06-29 09:09:01.671138,29168.16,EUR
6794115603,5092581111,2022-09-04 09:09:01.671149,32937.39,EUR
0365768201,4032556810,2023-05-23 09:09:01.671161,16380.58,EUR
7557292876,0181606450,2022-08-14 09:09:01.671172,54527.92,EUR
3471768496,0337107077,2023-01-05 09:09:01.671184,35560.74,EUR
1213158768,8160107921,2023-02-21 09:09:01.671195,57844.28,EUR
7092821503,8903987409,2023-01-25 09:09:01.671206,25113.03,EUR
6736304403,6467952813,2022-10-26 09:09:01.671218,12531.34,EUR
0877338181,7348085119,2022-11-14 09:09:01.671229,9359.91,EUR
2321200158,9848275727,2022-09-10 09:09:01.671240,266.94,EUR
5634072028,3299449328,2023-07-19 09:09:01.671252,55.8,EUR
6576792564,2270797949,2023-05-31 09:09:01.671263,30234.27,EUR
6232750887,8992778752,2023-06-04 09:09:01.671274,6679.64,EUR
0474013481,8499672897,2022-08-27 09:09:01.671286,1493.84,EUR
2764365793,2858969030,2023-01-25 09:09:01.671297,22020.15,EUR
1355284064,6477904729,2022-09-17 09:09:01.671309,64197.64,EUR
7343505063,2528013623,2023-03-30 09:09:01.671321,5168.84,EUR
8029764360,3070545373,2022-09-02 09:09:01.671332,17193.14,EUR
6419005289,3718321071,2023-01-10 09:09:01.671343,14436.06,EUR
0066091868,8811079556,2023-04-05 09:09:01.671355,790.84,EUR
2507596291,2510876930,2023-06-08 09:09:01.671366,8382.7,EUR
4246422643,2908813563,2022-08-15 09:09:01.671378,16129.75,EUR
3043172687,7535657981,2023-05-01 09:09:01.671389,590.4,EUR
2600063991,6876812914,2022-09-17 09:09:01.671410,15984.22,EUR
0655239167,3465615956,2022-09-05 09:09:01.671423,1251.66,EUR
8210361947,3240689108,2023-07-31 09:09:01.671434,13853.82,EUR
2516802443,3718275268,2022-11-27 09:09:01.671446,33946.53,EUR
6887072148,2622699348,2023-07-02 09:09:01.671457,3782.91,EUR
6758953867,8544753331,2022-12-12 09:09:01.671468,12390.09,EUR
5096643629,7777729321,2022-08-04 09:09:01.671479,40998.88,EUR
9004693159,7841854374,2023-04-02 09:09:01.671491,9506.14,EUR
6587696314,3610610042,2022-11-30 09:09:01.671503,4909.32,EUR
0487086299,0656939016,2023-04-09 09:09:01.671515,17328.38,EUR
0021501655,4723632802,2023-06-21 09:09:01.671526,15762.71,EUR
4835227304,6385638111,2023-05-24 09:09:01.671538,7831.68,EUR
8432325002,7899670740,2022-08-30 09:09:01.671549,3966.16,EUR
7073809870,9788008792,2023-04-24 09:09:01.671561,8311.18,EUR
4149504243,6121730390,2022-09-26 09:09:01.671572,45524.44,EUR
1290948842,1272804488,2022-11-05 09:09:01.671583,6349.95,EUR
2512207020,8469561455,2022-08-15 09:09:01.671594,248.22,EUR
4457230374,0475745396,2023-01-30 09:09:01.671606,79780.51,EUR
2572017500,2499601196,2022-10-12 09:09:01.671624,46387.57,EUR
5203713736,0153938360,2023-03-29 09:09:01.671636,4323.46,EUR
9987642862,4429764750,2023-06-20 09:09:01.671647,17538.63,EUR
7169315855,8834360589,2023-06-19 09:09:01.671659,38207.8,EUR
6533133442,4928561450,2023-03-13 09:09:01.671671,8270.78,EUR
3349345304,3935110396,2022-08-12 09:09:01.671682,4206.77,EUR
8127167964,2214150428,2022-08-30 09:09:01.671694,253.98,EUR
3391974575,2050775480,2022-11-10 09:09:01.671705,3821.17,EUR
1412354176,4605605546,2022-11-11 09:09:01.671716,22787.21,EUR
4933418575,6277997031,2023-02-04 09:09:01.671728,1025.52,EUR
1195680952,0773100020,2023-03-30 09:09:01.671739,43493.72,EUR
6813360435,2674974443,2022-11-20 09:09:01.671751,7518.87,EUR
0976771228,9061140674,2023-03-18 09:09:01.671762,5923.89,EUR
4343287256,1290469175,2023-06-05 09:09:01.671773,6952.6,EUR
9414001935,1916711037,2023-03-31 09:09:01.671785,4214.41,EUR
3505615285,7224733651,2022-12-26 09:09:01.671797,14732.27,EUR
2767200709,3250289226,2022-10-03 09:09:01.671808,9896.42,EUR
0073716887,3026825336,2023-05-23 09:09:01.671821,5440.11,EUR
2214150428,2527888054,2022-10-24 09:09:01.671832,5575.11,EUR
8602534614,4986018019,2023-01-28 09:09:01.671842,36461.29,EUR
4961619930,9089331157,2022-12-12 09:09:01.671854,29568.97,EUR
1612644324,6268236550,2022-12-29 09:09:01.671865,8814.92,EUR
7722004742,7112842425,2023-01-23 09:09:01.671877,4495.09,EUR
1845791884,3342809230,2023-03-21 09:09:01.671888,16955.59,EUR
2177121126,2530122367,2023-03-27 09:09:01.671898,16789.39,EUR
0218829228,6039918391,2022-08-07 09:09:01.671910,686.4,EUR
1598434048,9926712682,2023-08-02 09:09:01.671921,950.73,EUR
3621023088,5679647079,2022-10-15 09:09:01.671932,26872.92,EUR
3949469736,1544651618,2023-04-26 09:09:01.671943,27165.33,EUR
5066970041,3031461345,2023-04-20 09:09:01.671955,13492.35,EUR
8093275882,0405936389,2022-11-20 09:09:01.671966,9874.59,EUR
7199747949,1020549571,2023-07-03 09:09:01.671978,73639.56,EUR
9527828847,8198784003,2022-09-05 09:09:01.671990,53813.22,EUR
9940672393,1165506807,2022-11-24 09:09:01.672001,3050.67,EUR
8984810587,1531223352,2023-04-16 09:09:01.672012,29403.01,EUR
5724674901,6895995637,2023-04-11 09:09:01.672024,39741.31,EUR
6964881737,6813769607,2022-10-13 09:09:01.672035,38623.97,EUR
3350991502,0678572113,2023-01-13 09:09:01.672046,12311.66,EUR
5787098645,2297079178,2023-02-05 09:09:01.672057,251.12,EUR
5638981902,8017874179,2023-02-01 09:09:01.672069,96494.2,EUR
2550832698,3627459476,2023-05-22 09:09:01.672080,22931.48,EUR
1734737589,5347053989,2022-10-06 09:09:01.672091,23404.76,EUR
0796924294,2530531476,2022-08-11 09:09:01.672103,11959.78,EUR
3355120139,6156334755,2022-08-05 09:09:01.672114,40700.14,EUR
3610610042,9571135327,2023-03-31 09:09:01.672125,4837.35,EUR
3628688870,3063800705,2022-10-18 09:09:01.672136,24562.75,EUR
8870249727,4306667160,2023-08-02 09:09:01.672148,15973.31,EUR
8176161823,2264211040,2022-09-14 09:09:01.672159,59932.02,EUR
0000028196,5377683457,2023-06-02 09:09:01.672170,10786.16,EUR
8565491551,6306538836,2022-09-19 09:09:01.672181,32620.88,EUR
7351935481,0020559272,2022-08-15 09:09:01.672206,3011.61,EUR
1829138376,6982864117,2023-05-30 09:09:01.672219,30574.01,EUR
2121268230,8235833538,2022-10-19 09:09:01.672230,1250.03,EUR
0944651262,1355284064,2022-08-28 09:09:01.672242,14667.43,EUR
1612644324,4442183738,2023-06-02 09:09:01.672253,50291.27,EUR
1458724523,4388284938,2022-12-29 09:09:01.672264,37966.75,EUR
8588946064,7218019531,2022-12-31 09:09:01.672276,13744.18,EUR
3198869072,6936069704,2023-01-22 09:09:01.672287,4771.75,EUR
8783634924,5241987959,2022-11-08 09:09:01.672299,282.99,EUR
2513219831,9920476844,2023-01-08 09:09:01.672310,6075.18,EUR
1673799600,5985186354,2023-07-26 09:09:01.672322,650.49,EUR
9267531435,8159334315,2023-03-20 09:09:01.672334,666.32,EUR
8171591900,2404673845,2023-06-14 09:09:01.672346,14907.63,EUR
1113082360,8980047905,2022-10-08 09:09:01.672357,5111.0,EUR
2046206980,7604909312,2022-12-21 09:09:01.672369,35971.56,EUR
1965969649,5458007396,2023-07-10 09:09:01.672381,8829.92,EUR
4032301698,9450337975,2023-04-12 09:09:01.672393,39622.99,EUR
2264778846,6937705435,2023-01-24 09:09:01.672414,1481.8,EUR
7139045603,4797579323,2023-05-29 09:09:01.672425,21953.58,EUR
4409872025,3812190556,2023-01-15 09:09:01.672437,50259.15,EUR
0053143715,0533014448,2022-09-17 09:09:01.672448,27213.32,EUR
4003545124,4520806878,2022-11-30 09:09:01.672459,44773.07,EUR
7722443975,1752190951,2023-07-11 09:09:01.672470,22243.68,EUR
0390443696,6747449849,2023-01-29 09:09:01.672482,31478.76,EUR
0322836508,7862270596,2022-08-09 09:09:01.672494,21810.27,EUR
9169124069,9776147399,2023-03-26 09:09:01.672505,35088.19,EUR
3781264672,7558285708,2023-03-07 09:09:01.672516,23081.83,EUR
8544254715,5727503080,2023-07-20 09:09:01.672527,28196.84,EUR
3557357134,9845235941,2022-09-01 09:09:01.672539,608.64,EUR
8120954102,6655084569,2023-04-21 09:09:01.672550,4778.32,EUR
2089879626,1809406462,2023-04-23 09:09:01.672562,7347.43,EUR
0671083998,5852925443,2023-04-12 09:09:01.672573,36362.07,EUR
2510876930,9923063591,2023-01-13 09:09:01.672584,38679.78,EUR
2712103547,4087370205,2023-05-12 09:09:01.672596,5635.02,EUR
6813360435,3715271571,2022-11-08 09:09:01.672607,1357.29,EUR
9137463068,0160842913,2023-07-06 09:09:01.672626,80880.95,EUR
2103890310,2895283452,2023-07-27 09:09:01.672638,30749.67,EUR
7344351507,3075356911,2022-12-13 09:09:01.672650,1342.77,EUR
6183383624,2461128001,2023-05-04 09:09:01.672662,45024.16,EUR
3815299102,8405594685,2023-03-23 09:09:01.672674,3920.5,EUR
1643209367,2943909197,2023-01-13 09:09:01.672686,82570.19,EUR
6277997031,7040620514,2023-07-09 09:09:01.672697,38658.76,EUR
6012282692,9902915920,2023-06-23 09:09:01.672708,6681.97,EUR
8107344062,3704368110,2022-08-16 09:09:01.672720,29100.8,EUR
1064703240,7598056970,2023-01-01 09:09:01.672731,19783.95,EUR
4329565249,7061171440,2023-08-02 09:09:01.672743,8410.79,EUR
9821947401,3127685298,2023-07-28 09:09:01.672754,33440.09,EUR
9947021730,2718530857,2023-01-17 09:09:01.672766,33296.84,EUR
9780987159,7201442362,2022-11-09 09:09:01.672777,9812.45,EUR
3843164755,7475668471,2022-12-14 09:09:01.672788,77314.01,EUR
7768160948,9361489169,2022-12-08 09:09:01.672799,23275.09,EUR
8175906549,9527603928,2022-09-26 09:09:01.672811,6420.48,EUR
4973754616,9219901241,2023-05-10 09:09:01.672822,43292.91,EUR
6280362277,2985178365,2022-10-28 09:09:01.672834,22733.4,EUR
3955835566,8004840467,2022-12-21 09:09:01.672846,4310.47,EUR
3634783873,1470508535,2023-03-17 09:09:01.672857,2072.56,EUR
2668081321,7717425124,2023-04-13 09:09:01.672868,6968.15,EUR
7325038308,1858922495,2022-12-30 09:09:01.672880,8903.45,EUR
9260027989,3186240592,2022-08-29 09:09:01.672891,1686.2,EUR
1018041323,4817347675,2023-06-27 09:09:01.672904,409.01,EUR
4301419336,5237835849,2023-04-04 09:09:01.672915,15241.36,EUR
9932351921,9573998850,2022-08-27 09:09:01.672926,21311.43,EUR
1415106492,8935051599,2023-02-08 09:09:01.672938,12694.61,EUR
4188004291,7112497934,2023-07-18 09:09:01.672950,27483.73,EUR
3392436942,4811572379,2023-04-11 09:09:01.672961,33396.77,EUR
1099214909,1133822137,2023-07-24 09:09:01.672973,20938.01,EUR
6522951323,8921698238,2023-03-20 09:09:01.672984,61313.39,EUR
2057526769,7358466161,2022-10-14 09:09:01.672996,39800.79,EUR
9645494633,8759347146,2023-06-15 09:09:01.673007,68301.81,EUR
4443221428,8132322924,2022-11-27 09:09:01.673019,15000.51,EUR
1126167764,1932545602,2023-01-13 09:09:01.673030,56547.26,EUR
3426397528,5305634572,2022-10-18 09:09:01.673042,55289.78,EUR
4128092762,3389259129,2022-08-26 09:09:01.673054,39597.29,EUR
6251912114,7377366865,2023-04-15 09:09:01.673065,13290.66,EUR
0950652755,4336196302,2023-02-23 09:09:01.673077,5302.31,EUR
8908201237,0575506006,2022-12-17 09:09:01.673088,208.19,EUR
0077416193,6748425638,2022-10-07 09:09:01.673099,14490.22,EUR
1350108142,3002525845,2023-01-23 09:09:01.673111,83500.73,EUR
3417166353,7970992731,2022-08-28 09:09:01.673123,19879.05,EUR
3563785484,9292302551,2022-10-26 09:09:01.673136,19068.53,EUR
3918659298,0573770862,2022-11-07 09:09:01.673147,4820.84,EUR
8621781648,8626129366,2023-06-17 09:09:01.673158,44931.28,EUR
5858482108,6930648125,2022-10-23 09:09:01.673169,4688.96,EUR
3832174742,0424255989,2023-01-08 09:09:01.673181,7855.72,EUR
4780770177,0073716887,2023-04-02 09:09:01.673193,15771.02,EUR
2467563172,4943425724,2022-09-02 09:09:01.673204,166.93,EUR
3781264672,0664734721,2022-08-20 09:09:01.673215,9997.97,EUR
5229176339,5118426850,2023-06-17 09:09:01.673227,74100.92,EUR
1480553944,0860486124,2022-10-17 09:09:01.673237,55810.69,EUR
8527064693,0367320665,2023-07-01 09:09:01.673249,9502.8,EUR
7411243153,3329370682,2023-01-06 09:09:01.673260,16185.9,EUR
0666541014,8535764078,2022-10-31 09:09:01.673272,9192.66,EUR
2798980978,5886160783,2023-02-07 09:09:01.673283,14522.6,EUR
6753319398,6336960332,2023-06-10 09:09:01.673295,4670.63,EUR
6425072206,1199415985,2023-01-05 09:09:01.673306,76938.5,EUR
0044749324,3247345374,2023-04-27 09:09:01.673318,82447.28,EUR
0261621180,8302502177,2023-02-15 09:09:01.673329,1391.04,EUR
6895995637,4057276204,2023-05-18 09:09:01.673340,66034.3,EUR
3947659859,0155959184,2023-03-03 09:09:01.673352,1957.98,EUR
5313971478,9259828679,2023-03-28 09:09:01.673364,58090.45,EUR
5869869414,5652611041,2023-06-28 09:09:01.673375,1657.27,EUR
1045380024,4177628205,2023-07-15 09:09:01.673386,162.55,EUR
0699352598,6283019158,2023-01-26 09:09:01.673405,17082.1,EUR
6146694377,4675422467,2023-07-03 09:09:01.673418,59693.96,EUR
2461128001,1326301733,2022-12-17 09:09:01.673429,967.18,EUR
2169566688,4457568568,2022-12-21 09:09:01.673440,6543.13,EUR
4665222431,8397788857,2023-05-03 09:09:01.673452,10462.77,EUR
6998281665,7172861567,2023-06-30 09:09:01.673463,2039.75,EUR
4612526529,8401924439,2022-09-19 09:09:01.673474,4305.76,EUR
0464636113,4517437172,2022-10-03 09:09:01.673485,45139.57,EUR
7858368911,4552341141,2023-03-26 09:09:01.673497,633.74,EUR
9315290380,6718302173,2022-10-01 09:09:01.673509,43545.75,EUR
3634528932,4479746442,2022-12-05 09:09:01.673520,76137.31,EUR
4785711686,9414001935,2023-05-20 09:09:01.673532,18408.91,EUR
4488232439,8326347909,2023-04-16 09:09:01.673543,33239.38,EUR
8941411585,5287922729,2023-07-09 09:09:01.673555,66127.72,EUR
7085177551,7501925814,2022-11-09 09:09:01.673566,33428.48,EUR
6556434349,7100115517,2022-09-07 09:09:01.673578,75030.22,EUR
5050508302,6267931747,2023-01-11 09:09:01.673589,1305.93,EUR
8940882482,5937971201,2022-09-01 09:09:01.673600,4006.54,EUR
4716855603,9571471038,2022-12-17 09:09:01.673618,26720.53,EUR
3053843896,8156313705,2023-06-14 09:09:01.673630,2594.85,EUR
7471428026,2976134766,2023-05-09 09:09:01.673642,19813.43,EUR
3119868981,4827092885,2022-09-21 09:09:01.673653,68279.44,EUR
1062802880,4075439386,2022-10-11 09:09:01.673665,6513.8,EUR
1800468768,1122160010,2023-04-17 09:09:01.673676,7082.43,EUR
3949469736,4057292787,2023-01-22 09:09:01.673687,7011.2,EUR
8525807344,3025045201,2022-12-19 09:09:01.673698,23520.18,EUR
8812132296,3899295879,2023-02-13 09:09:01.673710,71901.04,EUR
7725104869,9004693159,2023-01-30 09:09:01.673721,2873.6,EUR
8047565015,9280401581,2023-02-08 09:09:01.673733,4900.47,EUR
0949526821,9095117942,2023-03-30 09:09:01.673746,5879.51,EUR
9710841825,2048805775,2023-05-30 09:09:01.673757,65508.05,EUR
8634104443,4077338020,2023-07-27 09:09:01.673768,12594.75,EUR
6526089989,7722004742,2022-10-14 09:09:01.673779,37784.11,EUR
3109490398,7998337769,2023-03-01 09:09:01.673790,10424.09,EUR
0426546756,1216801507,2022-10-25 09:09:01.673802,42442.41,EUR
9907604813,3689975630,2022-09-20 09:09:01.673815,1879.61,EUR
4461865942,0863856178,2023-04-13 09:09:01.673826,33908.27,EUR
8595389534,4181035608,2023-07-15 09:09:01.673837,43072.78,EUR
0388137668,4903122654,2022-12-05 09:09:01.673849,47481.84,EUR
8035995789,6465104237,2023-01-24 09:09:01.673861,6432.23,EUR
8780305639,5869286904,2022-12-09 09:09:01.673872,4682.32,EUR
7739405689,2498917952,2023-01-31 09:09:01.673884,51230.08,EUR
7515858406,8955324761,2023-06-28 09:09:01.673895,4178.01,EUR
7848111206,4164203627,2023-07-26 09:09:01.673907,36959.8,EUR
5722183414,0241990158,2022-12-21 09:09:01.673918,5808.73,EUR
8356287754,3085371319,2023-07-11 09:09:01.673929,11027.28,EUR
7928899373,7175398324,2023-05-31 09:09:01.673941,3525.81,EUR
9389104671,2266431620,2022-10-03 09:09:01.673951,3756.41,EUR
2967660526,4894050010,2022-08-14 09:09:01.673963,33761.99,EUR
9784505968,0710227482,2023-01-17 09:09:01.673975,70836.61,EUR
9410039104,1038414660,2023-07-25 09:09:01.673986,5957.78,EUR
1160288082,0397104572,2022-09-13 09:09:01.673998,4040.43,EUR
7114716842,5795844996,2022-09-28 09:09:01.674010,31293.75,EUR
6994878348,2887463675,2023-03-30 09:09:01.674021,1910.91,EUR
2879519336,7634333795,2023-01-09 09:09:01.674032,12091.13,EUR
3475191304,6385530328,2023-03-18 09:09:01.674044,3654.67,EUR
6970848426,1527162597,2022-12-25 09:09:01.674055,8315.57,EUR
0929568089,2689314478,2023-01-20 09:09:01.674066,21870.02,EUR
5271994478,3961924759,2023-04-15 09:09:01.674078,13609.47,EUR
8301180345,2368717607,2022-12-17 09:09:01.674090,27009.69,EUR
8357771936,4588975853,2023-04-19 09:09:01.674101,25899.66,EUR
1565578745,0382026655,2023-05-12 09:09:01.674113,96086.16,EUR
0864978578,2869392416,2022-12-12 09:09:01.674124,30002.73,EUR
1384536353,6667559722,2023-07-23 09:09:01.674136,37918.86,EUR
1527873228,8232190311,2023-01-03 09:09:01.674147,18558.11,EUR
9976567660,2081045854,2023-02-17 09:09:01.674159,1026.42,EUR
0078061912,0230523037,2022-10-10 09:09:01.674171,8176.06,EUR
8740952946,4387512236,2022-08-20 09:09:01.674183,2033.74,EUR
4014294920,0458678435,2023-06-14 09:09:01.674194,13180.27,EUR
9484131149,3979576878,2023-07-12 09:09:01.674206,5329.48,EUR
2394657416,7081726852,2023-06-27 09:09:01.674217,416.56,EUR
1494932058,8916114421,2022-08-23 09:09:01.674228,25661.32,EUR
1469340790,7303103732,2023-06-05 09:09:01.674240,34996.41,EUR
3706823702,9477218138,2023-08-01 09:09:01.674253,23688.17,EUR
7401792789,0855688145,2022-10-05 09:09:01.674264,5893.16,EUR
4188294743,9444743535,2022-08-10 09:09:01.674275,468.05,EUR
4553457074,4872578603,2022-09-01 09:09:01.674286,73232.27,EUR
6197556033,6922100238,2022-09-13 09:09:01.674297,14672.36,EUR
9612571950,5329074429,2023-07-11 09:09:01.674309,9278.48,EUR
1179267716,5703586375,2023-05-25 09:09:01.674321,39655.17,EUR
7851597608,7431754924,2023-05-24 09:09:01.674332,45796.71,EUR
7424221312,7080082649,2023-05-27 09:09:01.674344,1055.46,EUR
6858658660,6992323290,2023-02-07 09:09:01.674355,5507.44,EUR
2452791878,8187540930,2023-02-16 09:09:01.674367,18954.01,EUR
2526693375,3761440860,2023-04-29 09:09:01.674379,6810.78,EUR
5146848173,2696997436,2022-10-15 09:09:01.674390,45593.11,EUR
7805113701,3974689276,2022-12-08 09:09:01.674411,19784.66,EUR
0068943130,6420981869,2023-05-31 09:09:01.674426,20909.12,EUR
5206549317,2111850068,2023-07-24 09:09:01.674442,18827.15,EUR
0997378311,0529981776,2022-11-04 09:09:01.674458,28496.55,EUR
1959456095,3985716367,2023-02-28 09:09:01.674471,11665.44,EUR
8448852241,2788833235,2023-05-10 09:09:01.674482,20024.45,EUR
8553696472,9606625018,2023-03-20 09:09:01.674494,14446.69,EUR
1034902861,6168615142,2023-06-07 09:09:01.674505,56715.99,EUR
9854104923,3443937980,2023-05-05 09:09:01.674517,55379.32,EUR
9415205526,5005426946,2023-01-02 09:09:01.674528,74953.83,EUR
6251912114,7138938813,2023-07-26 09:09:01.674539,24349.31,EUR
0191999026,7673002517,2022-08-04 09:09:01.674550,2632.24,EUR
7851268074,6380880432,2022-08-08 09:09:01.674561,21.36,EUR
2814236516,1148143409,2023-04-28 09:09:01.674572,44942.79,EUR
2477725518,1745757203,2022-11-23 09:09:01.674814,35762.18,EUR
7226349941,3226536991,2023-08-01 09:09:01.674831,10223.68,EUR
0910200993,6266346641,2023-07-18 09:09:01.674843,5001.35,EUR
9700233103,7862524027,2022-10-03 09:09:01.674854,941.98,EUR
9626237921,4601684164,2022-09-21 09:09:01.674867,557.55,EUR
2655135856,0101014140,2022-10-10 09:09:01.674878,15869.12,EUR
6371537385,4179989509,2023-05-24 09:09:01.674891,4634.62,EUR
1001456527,7246545324,2022-08-28 09:09:01.674903,29145.03,EUR
7871480786,8971572933,2022-08-20 09:09:01.674914,24236.32,EUR
8551253313,8928450154,2023-04-28 09:09:01.674926,3077.04,EUR
6219393987,6516712009,2023-02-22 09:09:01.674937,14717.54,EUR
9244348599,7779446603,2023-03-30 09:09:01.674948,73749.16,EUR
8717995016,7887973656,2023-06-24 09:09:01.674961,13502.39,EUR
1145050777,5136061434,2023-05-06 09:09:01.674972,72578.45,EUR
1603300912,8521448642,2023-07-23 09:09:01.674984,43594.19,EUR
8373056688,2422580249,2022-08-07 09:09:01.674995,16394.4,EUR
1356270676,5059682006,2023-07-17 09:09:01.675007,37602.8,EUR
5362070057,6525878054,2023-05-08 09:09:01.675018,3532.65,EUR
0043054995,0540188701,2022-08-20 09:09:01.675030,3916.53,EUR
7033090244,6079970223,2023-04-23 09:09:01.675041,73627.96,EUR
3229904345,6736065973,2022-11-02 09:09:01.675053,6186.24,EUR
0494394543,0179424202,2022-12-27 09:09:01.675064,28851.22,EUR
6777114598,7099108237,2023-04-01 09:09:01.675075,18908.76,EUR
7766151599,7642213465,2022-10-04 09:09:01.675087,4156.33,EUR
9499955697,7512118291,2023-04-07 09:09:01.675098,2236.74,EUR
9657988574,9727851126,2023-06-03 09:09:01.675110,6012.64,EUR
4573144074,4040495563,2023-02-21 09:09:01.675122,41389.7,EUR
6444801593,5172444075,2023-06-14 09:09:01.675133,7809.93,EUR
0161028122,4985303520,2023-04-15 09:09:01.675145,38904.44,EUR
8516450907,6708830225,2023-03-02 09:09:01.675156,2073.94,EUR
4777371911,8450755897,2023-02-26 09:09:01.675167,78384.9,EUR
1877739395,4389434975,2022-11-13 09:09:01.675179,6550.27,EUR
3195879106,1928201345,2023-05-20 09:09:01.675191,11211.71,EUR
5999894867,9711484411,2022-08-23 09:09:01.675203,20805.88,EUR
5034130044,5271994478,2022-11-27 09:09:01.675214,4030.11,EUR
3135723944,8571568934,2023-06-19 09:09:01.675225,68354.09,EUR
7348657748,2791203847,2023-06-08 09:09:01.675237,29297.12,EUR
8813508562,9546610673,2022-09-14 09:09:01.675248,13164.87,EUR
9699096570,5236551496,2023-02-09 09:09:01.675259,25905.5,EUR
8703793294,2975191401,2023-07-30 09:09:01.675271,15840.33,EUR
1385732647,1488433493,2023-02-21 09:09:01.675283,1193.86,EUR
2512207020,0390881597,2023-04-04 09:09:01.675294,4012.76,EUR
9572289730,2891591469,2022-08-20 09:09:01.675306,2596.11,EUR
