acct_id,name,balance
5985186354,Account Owner 784,67772.43
5472780790,Account Owner 196,68130.55
7895653512,Account Owner 600,65343.01
6736065973,Account Owner 889,3790.7
0945840406,Account Owner 230,90983.18
2512207020,Account Owner 427,8294.42
2030708804,Account Owner 393,33928.64
9951951193,Account Owner 707,70247.68
3854311255,Account Owner 104,97789.84
4384251447,Account Owner 677,96787.13
8974833231,Account Owner 159,70083.14
0157575774,Account Owner 581,68590.5
7169315855,Account Owner 458,70179.68
2967879898,Account Owner 411,39781.88
4708319640,Account Owner 827,81116.76
7890394304,Account Owner 188,31065.7
9644527104,Account Owner 972,38340.09
6458313270,Account Owner 682,9439.83
5322788877,Account Owner 861,5111.9
0983569675,Account Owner 998,69727.03
4713605329,Account Owner 330,77325.01
5681174284,Account Owner 970,97102.62
3278984648,Account Owner 14,41303.26
8938581627,Account Owner 401,3134.64
1499471267,Account Owner 559,35976.09
6097751223,Account Owner 70,57473.25
6711317990,Account Owner 194,79033.26
0554494145,Account Owner 211,43195.72
1528113366,Account Owner 510,79141.23
5092314236,Account Owner 338,7014.22
1488433493,Account Owner 609,49238.18
0678572113,Account Owner 694,12537.68
6058522939,Account Owner 951,91693.66
0394390431,Account Owner 165,39815.73
6458692773,Account Owner 855,18272.22
6660651117,Account Owner 804,42684.15
4792775698,Account Owner 215,76610.96
5722183414,Account Owner 944,11095.61
5008982207,Account Owner 740,3625.69
6371206136,Account Owner 708,94223.89
7839567862,Account Owner 111,11246.08
9488971969,Account Owner 118,97786.34
1369425016,Account Owner 887,36880.58
4474554093,Account Owner 929,38794.16
1441806669,Account Owner 596,64593.56
8160169743,Account Owner 254,11752.03
0388137668,Account Owner 109,83355.29
9428190140,Account Owner 388,2606.73
1068642627,Account Owner 658,28580.93
6307032221,Account Owner 490,9750.84
5079451023,Account Owner 721,57275.62
7621521493,Account Owner 118,15955.74
0494394543,Account Owner 637,52482.27
6013915459,Account Owner 489,4110.99
9774977576,Account Owner 464,13333.78
6832621108,Account Owner 708,33722.59
3059443911,Account Owner 121,62931.9
9376468292,Account Owner 759,56255.39
9413125133,Account Owner 911,75958.76
8857943832,Account Owner 736,73903.74
8661172905,Account Owner 972,65563.34
5390917579,Account Owner 499,13399.49
6407155252,Account Owner 75,17718.23
5025507368,Account Owner 882,61655.46
5762021235,Account Owner 751,10835.8
5803914192,Account Owner 21,85802.85
4331210418,Account Owner 439,19011.0
0049936442,Account Owner 452,42919.77
5649096509,Account Owner 455,83696.04
5827591429,Account Owner 639,58729.83
0336306164,Account Owner 218,40945.34
3281859647,Account Owner 372,88069.85
1189805598,Account Owner 7,75367.88
7844197269,Account Owner 980,30257.97
7062118088,Account Owner 636,8307.35
2763777723,Account Owner 627,53465.93
0190351007,Account Owner 294,40383.01
6794315664,Account Owner 741,2109.38
5184151065,Account Owner 75,43052.0
2059569655,Account Owner 300,80545.34
5401617359,Account Owner 486,15323.85
5579255230,Account Owner 146,22519.51
1177687054,Account Owner 107,53215.79
4320466144,Account Owner 434,66129.47
6146694377,Account Owner 643,71933.1
4722022718,Account Owner 761,83057.52
8514251815,Account Owner 414,36601.19
2008595926,Account Owner 727,78465.64
8557936410,Account Owner 844,16939.55
3123617438,Account Owner 618,95107.15
1778102616,Account Owner 40,78038.73
9607051520,Account Owner 597,78319.46
1019222478,Account Owner 884,88403.31
8737757222,Account Owner 719,70042.43
6504374007,Account Owner 572,54494.62
3844417689,Account Owner 957,89845.0
0923937165,Account Owner 214,26380.96
6007467137,Account Owner 195,58424.95
5876189224,Account Owner 441,5539.41
3766328310,Account Owner 737,71907.12
7594948069,Account Owner 281,90647.5
9751474443,Account Owner 100,18918.54
3090154538,Account Owner 444,77891.41
3247983862,Account Owner 597,87925.53
4959022580,Account Owner 332,42644.36
1339388691,Account Owner 868,81446.14
3367604389,Account Owner 42,13509.28
2396584924,Account Owner 948,33159.36
9476963984,Account Owner 690,67117.59
5326849881,Account Owner 148,46725.46
4135570872,Account Owner 651,75002.94
8962032009,Account Owner 617,74241.08
2869392416,Account Owner 729,59952.14
9982177862,Account Owner 889,16289.7
3636401002,Account Owner 768,89298.84
1134873500,Account Owner 941,92042.52
5533894618,Account Owner 443,97985.51
4898932960,Account Owner 823,21149.27
1813672795,Account Owner 414,62107.15
0969968081,Account Owner 846,79902.03
4752163610,Account Owner 413,60703.6
8984810587,Account Owner 715,57702.77
8004596981,Account Owner 10,76816.94
6625023273,Account Owner 956,53152.27
1476715191,Account Owner 49,64796.65
6700718728,Account Owner 716,51289.75
9131220709,Account Owner 672,44289.22
8171591900,Account Owner 472,69955.84
0256178029,Account Owner 583,10606.97
1667139138,Account Owner 289,23807.33
6562659873,Account Owner 992,82973.31
7932990576,Account Owner 238,41442.24
6414010775,Account Owner 876,99483.05
0391542796,Account Owner 461,79046.13
5299178557,Account Owner 583,51007.7
4520854086,Account Owner 392,98157.08
5077276295,Account Owner 789,91677.91
8271310283,Account Owner 820,56316.72
0767053619,Account Owner 577,98650.49
0949526821,Account Owner 265,10682.47
3633991584,Account Owner 424,81080.7
7848111206,Account Owner 79,54734.17
9328225162,Account Owner 403,51852.45
2753764149,Account Owner 528,71197.32
9432112247,Account Owner 736,91790.11
9352156329,Account Owner 51,84008.7
4687680350,Account Owner 87,28025.32
1900831602,Account Owner 326,6988.68
4336453502,Account Owner 137,65209.17
5463984986,Account Owner 303,77035.65
0100599555,Account Owner 185,3531.69
3046992306,Account Owner 428,50229.81
7238450283,Account Owner 407,71282.16
3982541942,Account Owner 177,96119.75
9456771834,Account Owner 102,93354.87
3040611806,Account Owner 247,5293.05
1984759605,Account Owner 619,14420.85
4349353681,Account Owner 987,86350.54
3398714167,Account Owner 879,30664.58
8597169248,Account Owner 364,86498.12
6867111046,Account Owner 942,38276.41
0515804936,Account Owner 802,45148.29
2585312117,Account Owner 89,48475.8
9924913366,Account Owner 86,60799.14
6604292430,Account Owner 217,37678.96
5489910521,Account Owner 22,83523.81
1385732647,Account Owner 704,1368.58
3861770759,Account Owner 301,23142.66
0585021329,Account Owner 475,39537.53
8853983111,Account Owner 784,31222.22
2037346638,Account Owner 566,95757.95
6594136592,Account Owner 27,53876.54
2867229793,Account Owner 878,13614.73
1805093988,Account Owner 952,82923.4
8624165301,Account Owner 327,43450.25
4585118281,Account Owner 335,48262.55
1596948279,Account Owner 640,87112.24
4220835548,Account Owner 631,46855.63
3607600924,Account Owner 762,14772.15
7952808623,Account Owner 93,45275.43
1897952778,Account Owner 726,68657.96
1586576218,Account Owner 755,39560.65
6617550731,Account Owner 734,2721.53
3823511828,Account Owner 343,16560.05
6645860954,Account Owner 80,55751.25
5301326604,Account Owner 722,56518.88
9243573166,Account Owner 82,12176.1
6615107125,Account Owner 569,96067.99
0910453066,Account Owner 774,57881.96
0351557754,Account Owner 727,13659.87
2855368252,Account Owner 378,38202.84
9358628324,Account Owner 32,92141.28
5150636869,Account Owner 95,18744.6
2596411472,Account Owner 595,5066.38
9903999864,Account Owner 208,85841.55
9519036514,Account Owner 478,15341.34
0954580251,Account Owner 714,90162.43
5843423827,Account Owner 738,78556.06
3226536991,Account Owner 390,61767.21
9475211765,Account Owner 919,40937.29
5525263468,Account Owner 301,61490.92
5563979693,Account Owner 145,65457.11
8440863695,Account Owner 20,50237.95
0403418652,Account Owner 270,15565.98
4241986410,Account Owner 230,87499.67
2579944315,Account Owner 840,27874.81
3597131915,Account Owner 532,51212.46
4176094273,Account Owner 795,91194.63
6246185085,Account Owner 951,68798.52
2300672451,Account Owner 635,67545.9
7275730761,Account Owner 383,27574.57
5194428872,Account Owner 44,72565.03
0350166168,Account Owner 376,1777.58
1132195149,Account Owner 104,26153.83
1361645236,Account Owner 673,68206.04
7395105162,Account Owner 342,28642.14
8993643689,Account Owner 871,66648.96
5405200341,Account Owner 803,11935.14
0704185129,Account Owner 898,21141.3
0108471630,Account Owner 491,48412.87
2029017019,Account Owner 155,49970.56
4735719098,Account Owner 600,22089.37
1848482315,Account Owner 388,67159.03
4518622771,Account Owner 173,82153.2
3545212759,Account Owner 686,62628.52
9220369840,Account Owner 267,56650.88
6028400936,Account Owner 230,81993.86
9293443024,Account Owner 883,39648.9
5365424976,Account Owner 232,33426.55
6168615142,Account Owner 366,1923.12
0325263859,Account Owner 242,82059.5
8331456674,Account Owner 483,54936.3
0501533278,Account Owner 653,4183.61
6731227117,Account Owner 431,90369.98
4727802711,Account Owner 527,66123.53
7938865405,Account Owner 742,33799.32
4353511731,Account Owner 697,96984.6
1959219640,Account Owner 252,73471.65
0199711431,Account Owner 221,10738.69
5344947005,Account Owner 594,25213.15
4958749982,Account Owner 840,85888.46
4086118047,Account Owner 334,97459.11
8834360589,Account Owner 25,12887.86
1774498242,Account Owner 109,47658.64
9136177631,Account Owner 176,10747.82
0806581816,Account Owner 987,7000.67
9652536306,Account Owner 885,27789.28
5980969176,Account Owner 153,84916.88
9514398338,Account Owner 982,35904.39
5937535253,Account Owner 110,65376.64
5998147476,Account Owner 163,78890.19
6163633629,Account Owner 627,88226.03
6262569758,Account Owner 217,82716.44
9484924602,Account Owner 922,34202.89
6504776691,Account Owner 859,33463.41
6375231891,Account Owner 74,3988.15
9262484381,Account Owner 684,89444.23
9709139702,Account Owner 461,62603.08
2492716925,Account Owner 110,82695.68
1863302730,Account Owner 887,28817.65
3061163559,Account Owner 788,50688.51
1791112196,Account Owner 138,89553.65
9534583370,Account Owner 590,55817.09
4188351820,Account Owner 771,41125.11
0498245821,Account Owner 130,63127.38
3016730699,Account Owner 123,62194.62
3915294544,Account Owner 760,79952.44
3038607179,Account Owner 497,82113.7
2984877983,Account Owner 664,27693.78
2466830380,Account Owner 815,69676.12
1034312674,Account Owner 724,72603.66
6949277670,Account Owner 6,74331.54
9000317774,Account Owner 637,7044.54
4824055407,Account Owner 668,15510.62
9566448282,Account Owner 748,20682.53
0318168435,Account Owner 328,87159.98
6409154685,Account Owner 178,90099.04
9889783763,Account Owner 813,18275.8
9626018209,Account Owner 663,32825.23
3789319072,Account Owner 699,57295.81
2682834452,Account Owner 316,36597.32
6688180109,Account Owner 226,62331.0
9573998850,Account Owner 689,26009.23
4015416157,Account Owner 869,24610.02
9413271114,Account Owner 377,14299.56
1972757755,Account Owner 445,95407.81
4334742257,Account Owner 845,2755.06
5799634822,Account Owner 528,3252.41
9631446012,Account Owner 532,85817.18
4028956923,Account Owner 880,34150.51
9885781308,Account Owner 418,42488.11
9218315270,Account Owner 149,71034.73
6261719654,Account Owner 403,9387.9
0275346803,Account Owner 739,57791.42
9667910971,Account Owner 696,68539.76
4325915316,Account Owner 18,62209.18
8779010878,Account Owner 940,72266.7
4630400870,Account Owner 356,63036.67
4188004291,Account Owner 235,92041.5
3024666603,Account Owner 730,5389.95
3282482685,Account Owner 808,40513.57
2057526769,Account Owner 134,44036.7
1215480170,Account Owner 704,23929.11
9095274522,Account Owner 547,51316.35
3074996187,Account Owner 592,17460.55
6202349744,Account Owner 256,36558.58
9926982831,Account Owner 254,58965.34
8642674804,Account Owner 196,73491.49
7691254177,Account Owner 718,58818.3
3838685046,Account Owner 359,22217.28
5869869414,Account Owner 564,11626.53
6800092702,Account Owner 144,84698.71
3968136614,Account Owner 942,84916.39
3993529766,Account Owner 377,1889.85
0917278105,Account Owner 38,44526.31
8921529371,Account Owner 571,59846.71
8855488219,Account Owner 929,50682.83
9675140280,Account Owner 525,51210.45
0553477835,Account Owner 781,13568.37
2264778846,Account Owner 876,17013.7
1290948842,Account Owner 745,7544.5
0241990158,Account Owner 883,1424.62
2721787222,Account Owner 358,49761.58
3817302149,Account Owner 881,59431.42
9041263548,Account Owner 535,89691.82
6564275161,Account Owner 92,41962.61
5531199763,Account Owner 568,70594.41
1933540084,Account Owner 451,73863.23
4799302944,Account Owner 767,85089.12
6026738905,Account Owner 274,66900.77
5900658362,Account Owner 717,43762.36
9414001935,Account Owner 958,51946.77
2967660526,Account Owner 696,54921.52
7058554755,Account Owner 592,74637.29
4187894900,Account Owner 282,50513.36
2413572006,Account Owner 641,98258.98
6235916600,Account Owner 318,18799.03
1237171137,Account Owner 816,1728.49
2035140314,Account Owner 162,72210.2
4069239823,Account Owner 723,93078.37
5703507073,Account Owner 936,28233.56
7234219074,Account Owner 998,93374.69
4017860972,Account Owner 678,9749.29
6635292660,Account Owner 824,82459.57
6990015363,Account Owner 321,74109.04
2955629345,Account Owner 413,28373.5
0109557759,Account Owner 326,80688.74
8025472993,Account Owner 98,47896.88
6681621118,Account Owner 37,69296.86
2630419623,Account Owner 308,22768.2
1694545671,Account Owner 255,52593.08
7294812536,Account Owner 114,93774.23
1717685550,Account Owner 445,86513.0
5231790934,Account Owner 315,24307.26
8995781732,Account Owner 980,4613.65
6964881737,Account Owner 538,56111.64
0341441773,Account Owner 300,4072.83
7363822363,Account Owner 628,16464.84
7004338880,Account Owner 600,62286.89
4977000259,Account Owner 387,60019.79
3632422896,Account Owner 435,30107.28
6416724477,Account Owner 749,95712.23
5218323137,Account Owner 121,57315.38
5912365908,Account Owner 361,91412.15
4986818538,Account Owner 280,17252.72
3723771387,Account Owner 509,5258.74
0390881597,Account Owner 143,46242.57
0823370713,Account Owner 142,30373.66
4952035035,Account Owner 160,22940.12
6894629093,Account Owner 581,48142.19
5852337782,Account Owner 473,99568.1
9563301075,Account Owner 880,75939.87
3670126054,Account Owner 291,14922.46
6981037951,Account Owner 532,22708.96
9702869050,Account Owner 985,39294.31
5538783729,Account Owner 908,35024.71
8075411835,Account Owner 50,41931.6
2774423860,Account Owner 413,17272.93
9855759757,Account Owner 53,84680.98
3008625185,Account Owner 724,60616.97
3803232014,Account Owner 427,48597.74
2299035651,Account Owner 765,5462.08
4856854728,Account Owner 73,5681.87
2913633580,Account Owner 43,8146.47
7899670740,Account Owner 61,50042.07
4489977332,Account Owner 139,91230.13
6721694994,Account Owner 66,30004.76
6136240274,Account Owner 999,27318.52
4435960384,Account Owner 914,46659.58
2006069790,Account Owner 162,82413.4
5652696348,Account Owner 601,91892.2
6004879606,Account Owner 488,10916.71
3365594289,Account Owner 769,74866.08
3506960629,Account Owner 50,6938.09
3689975630,Account Owner 43,28659.02
5034130044,Account Owner 789,13111.23
9522235854,Account Owner 639,91896.77
4463407527,Account Owner 343,38806.7
5829590710,Account Owner 312,95260.58
2096298093,Account Owner 679,88872.22
2929903195,Account Owner 142,94169.44
5570424092,Account Owner 734,36036.74
2537758157,Account Owner 710,58818.03
0114751781,Account Owner 603,67881.04
8080766039,Account Owner 804,74556.0
5598772838,Account Owner 148,16017.06
9178066862,Account Owner 835,40525.54
9433375447,Account Owner 640,66734.46
8871645964,Account Owner 953,16001.64
9833836241,Account Owner 527,75744.14
5767377420,Account Owner 598,32448.05
8866044258,Account Owner 219,21285.78
3839936641,Account Owner 898,18457.52
6323032526,Account Owner 227,48476.98
0598138976,Account Owner 791,43587.01
8840313657,Account Owner 440,11539.67
7927490961,Account Owner 440,56440.02
7686347344,Account Owner 777,44464.07
6737278838,Account Owner 88,25605.09
9481526742,Account Owner 792,66475.91
4723632802,Account Owner 415,53845.86
4231015164,Account Owner 644,30703.73
8404799427,Account Owner 935,79258.87
6573374400,Account Owner 854,19571.62
8781084100,Account Owner 253,94713.62
9320017773,Account Owner 566,95468.58
2024154869,Account Owner 247,62765.04
3119868981,Account Owner 283,87195.95
7215676850,Account Owner 474,35508.97
7785183255,Account Owner 108,53919.09
6013264308,Account Owner 843,84324.2
8719149600,Account Owner 216,39177.57
5456297879,Account Owner 304,17149.53
4368036885,Account Owner 276,32653.2
8065391423,Account Owner 341,41247.39
0702116213,Account Owner 167,15624.35
2865816451,Account Owner 450,46943.0
1515397034,Account Owner 83,43518.42
7072844852,Account Owner 924,47711.16
3286734431,Account Owner 461,92167.49
1759915762,Account Owner 382,18700.16
9200245111,Account Owner 397,2123.08
0513331789,Account Owner 752,97279.74
6954221654,Account Owner 499,66955.08
4208920890,Account Owner 437,70613.99
6160181583,Account Owner 33,60751.55
4106290500,Account Owner 20,82207.45
8238243818,Account Owner 236,62469.32
9041341436,Account Owner 620,90586.5
2179340965,Account Owner 280,96361.37
6703915182,Account Owner 355,23196.79
0535314274,Account Owner 276,80949.12
6273073895,Account Owner 348,65601.32
3237600591,Account Owner 721,16201.46
5456744402,Account Owner 628,27902.25
1233431666,Account Owner 744,48668.01
8565137517,Account Owner 126,66622.09
4130595770,Account Owner 492,61715.42
3973422210,Account Owner 401,90453.96
8182936732,Account Owner 383,28069.5
7210512610,Account Owner 946,6397.6
3983083672,Account Owner 329,19209.0
6623267035,Account Owner 511,28778.73
2363947608,Account Owner 411,92687.9
7582316567,Account Owner 353,9103.67
3552458468,Account Owner 761,10035.57
5598560750,Account Owner 241,19167.6
1950531489,Account Owner 329,76109.41
9523860096,Account Owner 109,57850.5
0926467021,Account Owner 282,43382.59
7099534791,Account Owner 91,57541.44
3001271863,Account Owner 293,58490.89
2683953170,Account Owner 699,60679.1
9910312652,Account Owner 579,74548.63
5179008757,Account Owner 237,96878.39
9550905015,Account Owner 856,99735.32
5988434268,Account Owner 247,16289.34
3840193021,Account Owner 747,1594.11
2488245139,Account Owner 867,61039.76
7933826855,Account Owner 137,25469.54
6639014311,Account Owner 132,68359.34
1453619454,Account Owner 790,89374.81
2035193741,Account Owner 118,57298.54
8928671863,Account Owner 839,23232.78
2362160286,Account Owner 326,48284.62
1969579139,Account Owner 396,37911.02
0343373721,Account Owner 498,38995.7
6499677277,Account Owner 324,17673.63
8226902622,Account Owner 787,47107.99
5099940886,Account Owner 363,98878.96
7071963616,Account Owner 144,74859.72
0487086299,Account Owner 171,48698.27
1630643195,Account Owner 14,62661.08
6849508297,Account Owner 146,96889.01
4826765274,Account Owner 746,84232.49
9026433437,Account Owner 79,14027.68
7813540692,Account Owner 548,11453.39
3508791946,Account Owner 341,41687.34
8685241156,Account Owner 311,75026.15
3888162885,Account Owner 719,30412.9
6241078718,Account Owner 164,20136.38
7853289651,Account Owner 198,58319.9
4576659482,Account Owner 929,12618.16
5898165795,Account Owner 133,45451.29
8050965834,Account Owner 236,79129.92
7682406319,Account Owner 664,1301.27
3810864462,Account Owner 794,11726.78
4291238334,Account Owner 400,35372.61
9803061497,Account Owner 315,88689.42
5335122755,Account Owner 218,98015.31
0649745870,Account Owner 614,99140.65
8487552533,Account Owner 79,33001.0
9850048110,Account Owner 785,88570.61
1098865546,Account Owner 518,35873.08
2418110579,Account Owner 891,6286.46
6488475772,Account Owner 399,97685.88
1537559856,Account Owner 663,27516.6
4814287887,Account Owner 373,36984.7
6131887851,Account Owner 645,40432.39
5329116879,Account Owner 741,42142.45
2187683642,Account Owner 910,5643.38
0181915178,Account Owner 531,46617.86
5853601117,Account Owner 966,27570.7
0365953820,Account Owner 158,90638.78
9578589629,Account Owner 107,30958.53
7997472858,Account Owner 948,4613.72
2381941626,Account Owner 798,59489.19
6581169060,Account Owner 4,73318.05
1975432317,Account Owner 330,10059.39
2716621350,Account Owner 851,38624.96
5817895892,Account Owner 461,44826.36
0373542012,Account Owner 41,91229.35
3282491104,Account Owner 723,58707.52
5356410413,Account Owner 112,64566.19
2162803012,Account Owner 908,3404.34
0842835700,Account Owner 390,6085.4
9706414163,Account Owner 278,61514.25
1230701310,Account Owner 19,91951.88
7387900840,Account Owner 478,28400.38
0155959184,Account Owner 192,36360.93
8680732202,Account Owner 282,30097.24
4076376906,Account Owner 693,48472.74
7943405202,Account Owner 449,90836.5
1218233574,Account Owner 999,95006.69
8149861050,Account Owner 343,23156.2
6993716553,Account Owner 259,82981.84
5589600876,Account Owner 955,94842.19
0352262938,Account Owner 30,76443.53
0098071337,Account Owner 670,42230.83
2947627297,Account Owner 974,32226.36
3506927788,Account Owner 739,22894.65
2962988556,Account Owner 486,44582.92
9957795141,Account Owner 823,74065.59
8247812950,Account Owner 816,83880.86
4855232380,Account Owner 499,56491.92
2065810270,Account Owner 771,96020.37
8800276874,Account Owner 880,38084.06
7928899373,Account Owner 693,14970.98
2467563172,Account Owner 54,2083.1
6192841665,Account Owner 802,85810.05
0738742586,Account Owner 116,72501.15
9432566839,Account Owner 304,85595.04
0402723213,Account Owner 888,33197.14
1993880577,Account Owner 901,4637.79
3555176661,Account Owner 825,6475.59
5629252904,Account Owner 972,3238.29
3755868413,Account Owner 139,36415.39
9846860359,Account Owner 754,49914.94
8030850959,Account Owner 740,96823.31
0148330513,Account Owner 671,99930.8
5118426850,Account Owner 67,55751.32
7125536934,Account Owner 488,79630.15
9731339558,Account Owner 324,97844.68
7880974070,Account Owner 253,37410.58
6033226272,Account Owner 547,82449.02
5693739143,Account Owner 875,81907.96
6018260157,Account Owner 905,68657.22
8595389534,Account Owner 768,56749.9
6054546704,Account Owner 347,47106.14
3777517452,Account Owner 331,30977.06
7640528990,Account Owner 953,15553.91
0286787499,Account Owner 56,53766.05
9006567168,Account Owner 74,88461.14
0889372904,Account Owner 157,43423.36
8765872422,Account Owner 788,4611.83
0757607826,Account Owner 112,25212.86
9681221646,Account Owner 874,67686.43
4351849768,Account Owner 146,24947.0
0010197647,Account Owner 658,95383.25
1803584780,Account Owner 571,49965.77
6550089609,Account Owner 662,42792.4
9209274128,Account Owner 787,48391.6
9032307294,Account Owner 463,96222.29
2781825655,Account Owner 556,66778.84
0453965850,Account Owner 74,19257.71
1793221741,Account Owner 996,83008.4
1269908821,Account Owner 218,3738.82
1855632604,Account Owner 909,88041.91
2506643340,Account Owner 205,22035.03
4530832144,Account Owner 836,99469.01
5375541752,Account Owner 198,64370.3
1265524279,Account Owner 75,8408.63
8471922932,Account Owner 336,77645.31
3211240151,Account Owner 62,84568.54
1682457065,Account Owner 969,44762.07
1351905372,Account Owner 240,5341.11
2977039275,Account Owner 882,49698.25
3279774945,Account Owner 848,1142.55
5841908892,Account Owner 689,54074.28
3406789523,Account Owner 825,98426.23
7277117126,Account Owner 354,56062.74
5796709458,Account Owner 112,79990.01
2682560065,Account Owner 460,8524.25
0764212709,Account Owner 929,18371.4
8971162041,Account Owner 183,96551.3
3105235046,Account Owner 219,21959.64
0923724509,Account Owner 604,93795.36
0171596301,Account Owner 389,61390.66
5824860284,Account Owner 35,21613.26
9284777883,Account Owner 857,44844.25
2415609682,Account Owner 868,54063.05
9632818600,Account Owner 692,27151.82
2480828733,Account Owner 520,8851.83
0345659317,Account Owner 285,67853.86
2909288584,Account Owner 524,88138.65
4224311600,Account Owner 504,17956.57
0796924294,Account Owner 198,22341.45
5658384865,Account Owner 574,54260.72
0634372293,Account Owner 532,33378.21
4147377720,Account Owner 563,51546.64
8300691947,Account Owner 170,77721.09
6527276918,Account Owner 482,68766.07
3399533556,Account Owner 745,41850.66
2740399845,Account Owner 367,31608.82
7870345141,Account Owner 514,48894.67
9641342528,Account Owner 168,79689.84
3507374324,Account Owner 424,1316.71
3194892889,Account Owner 904,40675.96
6777580107,Account Owner 810,78562.89
8236185036,Account Owner 416,11107.53
6264400088,Account Owner 447,28708.5
5745640723,Account Owner 707,84979.06
1255936557,Account Owner 109,38502.08
3186240592,Account Owner 289,1543.5
6747156447,Account Owner 948,54228.45
2426099985,Account Owner 486,89667.71
6399888919,Account Owner 271,67802.86
7636503294,Account Owner 759,79732.1
3414930032,Account Owner 427,21516.75
0381448727,Account Owner 885,18661.38
3906321259,Account Owner 885,15514.06
2947793136,Account Owner 12,79193.68
9460120625,Account Owner 735,45616.02
9089969266,Account Owner 785,90153.17
9667677738,Account Owner 61,22150.67
7856963537,Account Owner 996,75189.51
7698822580,Account Owner 977,36786.59
9253887668,Account Owner 689,52700.99
9708718520,Account Owner 32,31059.42
0891601418,Account Owner 159,96923.07
2345395838,Account Owner 610,11566.51
4143074988,Account Owner 115,32405.88
8349565387,Account Owner 897,75161.9
6797616507,Account Owner 169,9802.77
7827912307,Account Owner 191,2145.91
5959162331,Account Owner 55,4976.33
8615259430,Account Owner 400,86844.39
4961619930,Account Owner 957,70292.59
3810277287,Account Owner 441,35169.59
7494992756,Account Owner 134,50092.8
8130382508,Account Owner 501,65829.74
3111816228,Account Owner 829,7895.52
8594431994,Account Owner 286,43024.82
7112842425,Account Owner 980,23036.66
3968749788,Account Owner 953,39553.6
0981967744,Account Owner 114,47324.23
8083217596,Account Owner 237,56903.39
5746486947,Account Owner 602,30580.43
7597256512,Account Owner 16,60555.5
8771144711,Account Owner 885,89958.41
1364765514,Account Owner 102,82516.45
3715640150,Account Owner 643,64523.43
2511839063,Account Owner 576,75608.93
8649558213,Account Owner 784,46849.57
4918228214,Account Owner 958,85341.3
9121556742,Account Owner 812,61943.33
9481801315,Account Owner 243,42141.28
1115511590,Account Owner 691,6465.93
8301958157,Account Owner 742,52347.58
5849200143,Account Owner 185,9206.01
8033959148,Account Owner 512,33874.27
6485052915,Account Owner 4,60433.15
1947555862,Account Owner 841,92591.22
8210361947,Account Owner 842,17655.46
6275297266,Account Owner 462,18310.54
0405018391,Account Owner 242,30564.54
8311472584,Account Owner 441,95351.05
0569982109,Account Owner 356,99351.65
8565491551,Account Owner 267,61556.8
6912929230,Account Owner 660,44312.49
3879096235,Account Owner 373,21649.99
1904209133,Account Owner 46,4254.33
2800216721,Account Owner 887,19339.53
4112016956,Account Owner 494,92006.46
5666608379,Account Owner 386,75834.89
5492721110,Account Owner 818,25782.03
0800016199,Account Owner 892,63932.79
8862579210,Account Owner 427,29740.85
4465805209,Account Owner 144,96956.2
4683424068,Account Owner 595,69585.28
5413084779,Account Owner 438,49752.03
5917607072,Account Owner 14,28788.19
8015142433,Account Owner 446,59165.76
7223303306,Account Owner 928,26343.51
0551356137,Account Owner 909,86007.63
2650843838,Account Owner 994,46067.28
1990986622,Account Owner 273,65612.1
1987421834,Account Owner 111,87575.19
3471768496,Account Owner 767,49842.43
8210716458,Account Owner 7,45046.14
9626293881,Account Owner 53,10394.27
6708830225,Account Owner 19,96023.21
5779346356,Account Owner 38,91649.37
7242292278,Account Owner 71,91422.01
5755577297,Account Owner 862,5176.43
3735752577,Account Owner 488,39223.93
8839067699,Account Owner 909,53428.46
3800003457,Account Owner 977,47041.23
8096852967,Account Owner 190,1384.4
1981954103,Account Owner 583,2794.0
2500908041,Account Owner 122,67436.01
1632527929,Account Owner 36,53280.11
5102462469,Account Owner 764,25861.24
0818621037,Account Owner 739,41102.52
0461347914,Account Owner 263,96876.11
3065809054,Account Owner 132,67947.34
4831885890,Account Owner 405,25362.8
2133596468,Account Owner 895,95556.76
8734486772,Account Owner 599,8454.78
5527541101,Account Owner 291,20460.98
7123536303,Account Owner 519,89739.89
9737948085,Account Owner 226,11273.64
9936309789,Account Owner 968,80008.75
8319588379,Account Owner 462,9551.57
7951498398,Account Owner 662,25967.7
0986307976,Account Owner 445,20367.3
2906884860,Account Owner 762,7766.8
6973403768,Account Owner 932,50744.97
0146315244,Account Owner 575,56875.48
0569674088,Account Owner 409,27456.17
3848312205,Account Owner 467,48249.77
9204244175,Account Owner 931,65868.27
7396671060,Account Owner 930,86931.42
7942647030,Account Owner 852,81925.13
4043058172,Account Owner 285,4553.44
9918482332,Account Owner 196,4245.48
0983290959,Account Owner 45,66376.67
3818971688,Account Owner 753,66102.74
4751112042,Account Owner 111,61409.11
9462951052,Account Owner 701,27365.07
9745442606,Account Owner 608,59934.88
3512939296,Account Owner 912,75087.78
7344064412,Account Owner 78,87598.21
7604909312,Account Owner 858,94098.24
6873789821,Account Owner 579,67130.77
6499757256,Account Owner 147,91843.54
5092387292,Account Owner 753,86050.25
6610374876,Account Owner 622,17870.12
4673088680,Account Owner 829,48775.97
6626055745,Account Owner 385,98098.98
0272197584,Account Owner 309,58620.41
8359992160,Account Owner 324,6325.05
9393031018,Account Owner 790,48275.28
1405808502,Account Owner 693,91408.48
4710283802,Account Owner 427,42965.77
5550172173,Account Owner 181,32534.84
3524179013,Account Owner 654,71953.89
